State,Year,Quarter,Level,Name,Registered Users
Assam,2021,2,District,nagaon,215750
Assam,2021,2,District,barpeta,191700
Assam,2021,2,District,cachar,185350
Assam,2021,2,District,dibrugarh,170604
Assam,2021,2,District,sonitpur,170519
Assam,2021,2,District,kamrup,159018
Assam,2021,2,District,tinsukia,144571
Assam,2021,2,District,jorhat,125247
Assam,2021,2,District,dhubri,109873
Assam,2021,2,Pincode,781032,109873
Assam,2021,2,Pincode,781022,109873
Assam,2021,2,Pincode,781001,109873
Assam,2021,2,Pincode,781038,109873
Assam,2021,2,Pincode,783380,109873
Assam,2021,2,Pincode,781011,109873
Assam,2021,2,Pincode,785001,109873
Assam,2021,2,Pincode,786001,109873
Assam,2021,2,Pincode,781028,109873
Assam,2021,2,Pincode,782435,109873
Assam,2021,3,District,kamrup metropolitan,677223
Assam,2021,3,District,nagaon,233909
Assam,2021,3,District,barpeta,207997
Assam,2021,3,District,cachar,200721
Assam,2021,3,District,sonitpur,184448
Assam,2021,3,District,dibrugarh,184280
Assam,2021,3,District,kamrup,172652
Assam,2021,3,District,tinsukia,156657
Assam,2021,3,District,jorhat,135179
Assam,2021,3,District,dhubri,119554
Assam,2021,3,Pincode,781032,119554
Assam,2021,3,Pincode,781022,119554
Assam,2021,3,Pincode,781001,119554
Assam,2021,3,Pincode,781038,119554
Assam,2021,3,Pincode,783380,119554
Assam,2021,3,Pincode,781011,119554
Assam,2021,3,Pincode,785001,119554
Assam,2021,3,Pincode,786001,119554
Assam,2021,3,Pincode,782435,119554
Assam,2021,3,Pincode,781028,119554
Assam,2021,4,District,kamrup metropolitan,723960
Assam,2021,4,District,nagaon,251340
Assam,2021,4,District,barpeta,223375
Assam,2021,4,District,cachar,215876
Assam,2021,4,District,sonitpur,198091
Assam,2021,4,District,dibrugarh,197521
Assam,2021,4,District,kamrup,185421
Assam,2021,4,District,tinsukia,168240
Assam,2021,4,District,jorhat,145111
Assam,2021,4,District,dhubri,128621
Assam,2021,4,Pincode,781032,128621
Assam,2021,4,Pincode,781022,128621
Assam,2021,4,Pincode,781001,128621
Assam,2021,4,Pincode,781038,128621
Assam,2021,4,Pincode,783380,128621
Assam,2021,4,Pincode,781011,128621
Assam,2021,4,Pincode,785001,128621
Assam,2021,4,Pincode,786001,128621
Assam,2021,4,Pincode,782435,128621
Assam,2021,4,Pincode,781028,128621
Assam,2022,1,District,kamrup metropolitan,767859
Assam,2022,1,District,nagaon,268636
Assam,2022,1,District,barpeta,238871
Assam,2022,1,District,cachar,230089
Assam,2022,1,District,sonitpur,211236
Assam,2022,1,District,dibrugarh,210525
Assam,2022,1,District,kamrup,198189
Assam,2022,1,District,tinsukia,179301
Assam,2022,1,District,jorhat,154589
Assam,2022,1,District,dhubri,137698
Assam,2022,1,Pincode,781032,137698
Assam,2022,1,Pincode,781022,137698
Assam,2022,1,Pincode,781001,137698
Assam,2022,1,Pincode,781038,137698
Assam,2022,1,Pincode,783380,137698
Assam,2022,1,Pincode,781011,137698
Assam,2022,1,Pincode,785001,137698
Assam,2022,1,Pincode,786001,137698
Assam,2022,1,Pincode,782435,137698
Assam,2022,1,Pincode,781028,137698
Assam,2022,2,District,kamrup metropolitan,810057
Assam,2022,2,District,nagaon,284558
Assam,2022,2,District,barpeta,253194
Assam,2022,2,District,cachar,243727
Assam,2022,2,District,sonitpur,223514
Assam,2022,2,District,dibrugarh,222494
Assam,2022,2,District,kamrup,210048
Assam,2022,2,District,tinsukia,189633
Assam,2022,2,District,jorhat,163307
Assam,2022,2,District,dhubri,146304
Assam,2022,2,Pincode,781032,146304
Assam,2022,2,Pincode,781022,146304
Assam,2022,2,Pincode,781001,146304
Assam,2022,2,Pincode,781038,146304
Assam,2022,2,Pincode,783380,146304
Assam,2022,2,Pincode,781011,146304
Assam,2022,2,Pincode,785001,146304
Assam,2022,2,Pincode,786001,146304
Assam,2022,2,Pincode,782435,146304
Assam,2022,2,Pincode,781028,146304
Assam,2022,3,District,kamrup metropolitan,854019
Assam,2022,3,District,nagaon,300653
Assam,2022,3,District,barpeta,267667
Assam,2022,3,District,cachar,257370
Assam,2022,3,District,sonitpur,235752
Assam,2022,3,District,dibrugarh,234149
Assam,2022,3,District,kamrup,221721
Assam,2022,3,District,tinsukia,199942
Assam,2022,3,District,jorhat,171824
Assam,2022,3,District,dhubri,154896
Assam,2022,3,Pincode,781032,154896
Assam,2022,3,Pincode,781022,154896
Assam,2022,3,Pincode,781001,154896
Assam,2022,3,Pincode,781038,154896
Assam,2022,3,Pincode,783380,154896
Assam,2022,3,Pincode,781011,154896
Assam,2022,3,Pincode,785001,154896
Assam,2022,3,Pincode,786001,154896
Assam,2022,3,Pincode,782435,154896
Assam,2022,3,Pincode,781028,154896
Assam,2022,4,District,kamrup metropolitan,897245
Assam,2022,4,District,nagaon,314901
Assam,2022,4,District,barpeta,280479
Assam,2022,4,District,cachar,269556
Assam,2022,4,District,sonitpur,246327
Assam,2022,4,District,dibrugarh,244755
Assam,2022,4,District,kamrup,231849
Assam,2022,4,District,tinsukia,209247
Assam,2022,4,District,jorhat,179437
Assam,2022,4,District,dhubri,162126
Assam,2022,4,Pincode,781032,162126
Assam,2022,4,Pincode,781022,162126
Assam,2022,4,Pincode,781001,162126
Assam,2022,4,Pincode,781038,162126
Assam,2022,4,Pincode,783380,162126
Assam,2022,4,Pincode,781011,162126
Assam,2022,4,Pincode,785001,162126
Assam,2022,4,Pincode,786001,162126
Assam,2022,4,Pincode,782435,162126
Assam,2022,4,Pincode,781028,162126
Assam,2023,1,District,kamrup metropolitan,938802
Assam,2023,1,District,nagaon,330283
Assam,2023,1,District,barpeta,294210
Assam,2023,1,District,cachar,282643
Assam,2023,1,District,sonitpur,258067
Assam,2023,1,District,dibrugarh,256050
Assam,2023,1,District,kamrup,242982
Assam,2023,1,District,tinsukia,219077
Assam,2023,1,District,jorhat,187799
Assam,2023,1,District,dhubri,170279
Assam,2023,1,Pincode,781032,170279
Assam,2023,1,Pincode,781022,170279
Assam,2023,1,Pincode,781001,170279
Assam,2023,1,Pincode,781038,170279
Assam,2023,1,Pincode,783380,170279
Assam,2023,1,Pincode,781011,170279
Assam,2023,1,Pincode,785001,170279
Assam,2023,1,Pincode,786001,170279
Assam,2023,1,Pincode,782435,170279
Assam,2023,1,Pincode,781028,170279
Assam,2023,2,District,kamrup metropolitan,975409
Assam,2023,2,District,nagaon,345756
Assam,2023,2,District,barpeta,307888
Assam,2023,2,District,cachar,295315
Assam,2023,2,District,sonitpur,269578
Assam,2023,2,District,dibrugarh,267326
Assam,2023,2,District,kamrup,254290
Assam,2023,2,District,tinsukia,228972
Assam,2023,2,District,jorhat,196116
Assam,2023,2,District,dhubri,178594
Assam,2023,2,Pincode,781032,178594
Assam,2023,2,Pincode,781022,178594
Assam,2023,2,Pincode,781001,178594
Assam,2023,2,Pincode,781038,178594
Assam,2023,2,Pincode,783380,178594
Assam,2023,2,Pincode,781011,178594
Assam,2023,2,Pincode,785001,178594
Assam,2023,2,Pincode,786001,178594
Assam,2023,2,Pincode,782435,178594
Assam,2023,2,Pincode,781028,178594
Assam,2023,3,District,kamrup metropolitan,1014178
Assam,2023,3,District,nagaon,360999
Assam,2023,3,District,barpeta,321557
Assam,2023,3,District,cachar,308182
Assam,2023,3,District,sonitpur,281112
Assam,2023,3,District,dibrugarh,278740
Assam,2023,3,District,kamrup,265357
Assam,2023,3,District,tinsukia,239058
Assam,2023,3,District,jorhat,204393
Assam,2023,3,District,dhubri,186435
Assam,2023,3,Pincode,781032,186435
Assam,2023,3,Pincode,781022,186435
Assam,2023,3,Pincode,781001,186435
Assam,2023,3,Pincode,781038,186435
Assam,2023,3,Pincode,783380,186435
Assam,2023,3,Pincode,781011,186435
Assam,2023,3,Pincode,785001,186435
Assam,2023,3,Pincode,786001,186435
Assam,2023,3,Pincode,782435,186435
Assam,2023,3,Pincode,781028,186435
Assam,2023,4,District,kamrup metropolitan,1050970
Assam,2023,4,District,nagaon,375835
Assam,2023,4,District,barpeta,334209
Assam,2023,4,District,cachar,320070
Assam,2023,4,District,sonitpur,291996
Assam,2023,4,District,dibrugarh,289409
Assam,2023,4,District,kamrup,276067
Assam,2023,4,District,tinsukia,248429
Assam,2023,4,District,jorhat,212335
Assam,2023,4,District,dhubri,193881
Assam,2023,4,Pincode,781032,193881
Assam,2023,4,Pincode,781022,193881
Assam,2023,4,Pincode,781001,193881
Assam,2023,4,Pincode,783380,193881
Assam,2023,4,Pincode,781038,193881
Assam,2023,4,Pincode,781011,193881
Assam,2023,4,Pincode,785001,193881
Assam,2023,4,Pincode,786001,193881
Assam,2023,4,Pincode,782435,193881
Assam,2023,4,Pincode,781028,193881
Assam,2024,1,District,kamrup metropolitan,1092571
Assam,2024,1,District,nagaon,392625
Assam,2024,1,District,barpeta,348707
Assam,2024,1,District,cachar,334056
Assam,2024,1,District,sonitpur,304871
Assam,2024,1,District,dibrugarh,302007
Assam,2024,1,District,kamrup,288710
Assam,2024,1,District,tinsukia,259521
Assam,2024,1,District,jorhat,221581
Assam,2024,1,District,dhubri,202576
Assam,2024,1,Pincode,781032,202576
Assam,2024,1,Pincode,781022,202576
Assam,2024,1,Pincode,781001,202576
Assam,2024,1,Pincode,783380,202576
Assam,2024,1,Pincode,781038,202576
Assam,2024,1,Pincode,781011,202576
Assam,2024,1,Pincode,785001,202576
Assam,2024,1,Pincode,786001,202576
Assam,2024,1,Pincode,782435,202576
Assam,2024,1,Pincode,782003,202576
Assam,2024,2,District,kamrup metropolitan,1134211
Assam,2024,2,District,nagaon,408632
Assam,2024,2,District,barpeta,362595
Assam,2024,2,District,cachar,347107
Assam,2024,2,District,sonitpur,316789
Assam,2024,2,District,dibrugarh,313699
Assam,2024,2,District,kamrup,300373
Assam,2024,2,District,tinsukia,269522
Assam,2024,2,District,jorhat,230436
Assam,2024,2,District,dhubri,210719
Assam,2024,2,Pincode,781032,210719
Assam,2024,2,Pincode,781022,210719
Assam,2024,2,Pincode,781001,210719
Assam,2024,2,Pincode,783380,210719
Assam,2024,2,Pincode,781038,210719
Assam,2024,2,Pincode,781011,210719
Assam,2024,2,Pincode,785001,210719
Assam,2024,2,Pincode,786001,210719
Assam,2024,2,Pincode,782435,210719
Assam,2024,2,Pincode,782003,210719
Assam,2024,3,District,kamrup metropolitan,1334268
Assam,2024,3,District,nagaon,558602
Assam,2024,3,District,barpeta,540352
Assam,2024,3,District,kamrup,503346
Assam,2024,3,District,cachar,503200
Assam,2024,3,District,dhubri,457560
Assam,2024,3,District,dibrugarh,373759
Assam,2024,3,District,sonitpur,360775
Assam,2024,3,District,goalpara,350819
Assam,2024,3,District,tinsukia,350223
Assam,2024,3,Pincode,781003,350223
Assam,2024,3,Pincode,782446,350223
Assam,2024,3,Pincode,783380,350223
Assam,2024,3,Pincode,783348,350223
Assam,2024,3,Pincode,785001,350223
Assam,2024,3,Pincode,783101,350223
Assam,2024,3,Pincode,781308,350223
Assam,2024,3,Pincode,781025,350223
Assam,2024,3,Pincode,783370,350223
Assam,2024,3,Pincode,782435,350223
Assam,2024,4,District,kamrup metropolitan,1380871
Assam,2024,4,District,nagaon,580140
Assam,2024,4,District,barpeta,558059
Assam,2024,4,District,cachar,522779
Assam,2024,4,District,kamrup,522595
Assam,2024,4,District,dhubri,473943
Assam,2024,4,District,dibrugarh,387487
Assam,2024,4,District,sonitpur,374004
Assam,2024,4,District,goalpara,363792
Assam,2024,4,District,tinsukia,363224
Assam,2024,4,Pincode,781003,363224
Assam,2024,4,Pincode,782446,363224
Assam,2024,4,Pincode,783380,363224
Assam,2024,4,Pincode,783348,363224
Assam,2024,4,Pincode,785001,363224
Assam,2024,4,Pincode,783101,363224
Assam,2024,4,Pincode,781308,363224
Assam,2024,4,Pincode,781025,363224
Assam,2024,4,Pincode,783370,363224
Assam,2024,4,Pincode,782435,363224
Bihar,2018,1,District,patna,425009
Bihar,2018,1,District,muzaffarpur,125298
Bihar,2018,1,District,gaya,91015
Bihar,2018,1,District,purbi champaran,87561
Bihar,2018,1,District,samastipur,76068
Bihar,2018,1,District,bhagalpur,76063
Bihar,2018,1,District,nalanda,75201
Bihar,2018,1,District,darbhanga,74414
Bihar,2018,1,District,vaishali,67921
Bihar,2018,1,District,pashchim champaran,67656
Bihar,2018,1,Pincode,800001,67656
Bihar,2018,1,Pincode,800006,67656
Bihar,2018,1,Pincode,800020,67656
Bihar,2018,1,Pincode,845401,67656
Bihar,2018,1,Pincode,823001,67656
Bihar,2018,1,Pincode,801503,67656
Bihar,2018,1,Pincode,845438,67656
Bihar,2018,1,Pincode,842001,67656
Bihar,2018,1,Pincode,812001,67656
Bihar,2018,1,Pincode,842002,67656
Bihar,2018,2,District,patna,568657
Bihar,2018,2,District,muzaffarpur,172315
Bihar,2018,2,District,gaya,126422
Bihar,2018,2,District,purbi champaran,125890
Bihar,2018,2,District,samastipur,107143
Bihar,2018,2,District,bhagalpur,106461
Bihar,2018,2,District,darbhanga,105558
Bihar,2018,2,District,nalanda,104076
Bihar,2018,2,District,pashchim champaran,97301
Bihar,2018,2,District,vaishali,96694
Bihar,2018,2,Pincode,800001,96694
Bihar,2018,2,Pincode,800006,96694
Bihar,2018,2,Pincode,800020,96694
Bihar,2018,2,Pincode,845401,96694
Bihar,2018,2,Pincode,823001,96694
Bihar,2018,2,Pincode,845438,96694
Bihar,2018,2,Pincode,842001,96694
Bihar,2018,2,Pincode,801503,96694
Bihar,2018,2,Pincode,812001,96694
Bihar,2018,2,Pincode,842002,96694
Bihar,2018,3,District,patna,684421
Bihar,2018,3,District,muzaffarpur,211519
Bihar,2018,3,District,purbi champaran,162122
Bihar,2018,3,District,gaya,160375
Bihar,2018,3,District,samastipur,134680
Bihar,2018,3,District,darbhanga,132803
Bihar,2018,3,District,bhagalpur,131270
Bihar,2018,3,District,nalanda,128472
Bihar,2018,3,District,pashchim champaran,124955
Bihar,2018,3,District,saran,123407
Bihar,2018,3,Pincode,800001,123407
Bihar,2018,3,Pincode,800006,123407
Bihar,2018,3,Pincode,800020,123407
Bihar,2018,3,Pincode,845401,123407
Bihar,2018,3,Pincode,823001,123407
Bihar,2018,3,Pincode,845438,123407
Bihar,2018,3,Pincode,842001,123407
Bihar,2018,3,Pincode,801503,123407
Bihar,2018,3,Pincode,812001,123407
Bihar,2018,3,Pincode,842002,123407
Bihar,2018,4,District,patna,826399
Bihar,2018,4,District,muzaffarpur,260789
Bihar,2018,4,District,purbi champaran,206934
Bihar,2018,4,District,gaya,203926
Bihar,2018,4,District,samastipur,169774
Bihar,2018,4,District,darbhanga,167302
Bihar,2018,4,District,bhagalpur,164162
Bihar,2018,4,District,saran,161486
Bihar,2018,4,District,pashchim champaran,161063
Bihar,2018,4,District,nalanda,160167
Bihar,2018,4,Pincode,800001,160167
Bihar,2018,4,Pincode,800006,160167
Bihar,2018,4,Pincode,800020,160167
Bihar,2018,4,Pincode,845401,160167
Bihar,2018,4,Pincode,823001,160167
Bihar,2018,4,Pincode,845438,160167
Bihar,2018,4,Pincode,842001,160167
Bihar,2018,4,Pincode,801503,160167
Bihar,2018,4,Pincode,812001,160167
Bihar,2018,4,Pincode,802301,160167
Bihar,2019,1,District,patna,964432
Bihar,2019,1,District,muzaffarpur,309416
Bihar,2019,1,District,purbi champaran,252394
Bihar,2019,1,District,gaya,245773
Bihar,2019,1,District,samastipur,204544
Bihar,2019,1,District,darbhanga,202521
Bihar,2019,1,District,saran,197928
Bihar,2019,1,District,pashchim champaran,197074
Bihar,2019,1,District,bhagalpur,195057
Bihar,2019,1,District,madhubani,195036
Bihar,2019,1,Pincode,800001,195036
Bihar,2019,1,Pincode,800006,195036
Bihar,2019,1,Pincode,800020,195036
Bihar,2019,1,Pincode,845401,195036
Bihar,2019,1,Pincode,823001,195036
Bihar,2019,1,Pincode,845438,195036
Bihar,2019,1,Pincode,801503,195036
Bihar,2019,1,Pincode,842001,195036
Bihar,2019,1,Pincode,802301,195036
Bihar,2019,1,Pincode,812001,195036
Bihar,2019,2,District,patna,1076012
Bihar,2019,2,District,muzaffarpur,353459
Bihar,2019,2,District,purbi champaran,292711
Bihar,2019,2,District,gaya,281107
Bihar,2019,2,District,samastipur,234046
Bihar,2019,2,District,darbhanga,232722
Bihar,2019,2,District,saran,230068
Bihar,2019,2,District,pashchim champaran,227901
Bihar,2019,2,District,madhubani,226202
Bihar,2019,2,District,bhagalpur,223725
Bihar,2019,2,Pincode,800001,223725
Bihar,2019,2,Pincode,800006,223725
Bihar,2019,2,Pincode,800020,223725
Bihar,2019,2,Pincode,845401,223725
Bihar,2019,2,Pincode,845438,223725
Bihar,2019,2,Pincode,823001,223725
Bihar,2019,2,Pincode,842001,223725
Bihar,2019,2,Pincode,801503,223725
Bihar,2019,2,Pincode,802301,223725
Bihar,2019,2,Pincode,812001,223725
Bihar,2019,3,District,patna,1180262
Bihar,2019,3,District,muzaffarpur,396343
Bihar,2019,3,District,purbi champaran,330361
Bihar,2019,3,District,gaya,315649
Bihar,2019,3,District,samastipur,262875
Bihar,2019,3,District,darbhanga,262421
Bihar,2019,3,District,saran,260966
Bihar,2019,3,District,pashchim champaran,256491
Bihar,2019,3,District,madhubani,255761
Bihar,2019,3,District,bhagalpur,249214
Bihar,2019,3,Pincode,800001,249214
Bihar,2019,3,Pincode,800006,249214
Bihar,2019,3,Pincode,800020,249214
Bihar,2019,3,Pincode,845401,249214
Bihar,2019,3,Pincode,845438,249214
Bihar,2019,3,Pincode,823001,249214
Bihar,2019,3,Pincode,842001,249214
Bihar,2019,3,Pincode,801503,249214
Bihar,2019,3,Pincode,812001,249214
Bihar,2019,3,Pincode,802301,249214
Bihar,2019,4,District,patna,1289426
Bihar,2019,4,District,muzaffarpur,445815
Bihar,2019,4,District,purbi champaran,378861
Bihar,2019,4,District,gaya,356225
Bihar,2019,4,District,samastipur,297942
Bihar,2019,4,District,saran,297022
Bihar,2019,4,District,darbhanga,296008
Bihar,2019,4,District,pashchim champaran,293867
Bihar,2019,4,District,madhubani,291613
Bihar,2019,4,District,bhagalpur,279580
Bihar,2019,4,Pincode,800001,279580
Bihar,2019,4,Pincode,800006,279580
Bihar,2019,4,Pincode,800020,279580
Bihar,2019,4,Pincode,845401,279580
Bihar,2019,4,Pincode,845438,279580
Bihar,2019,4,Pincode,823001,279580
Bihar,2019,4,Pincode,842001,279580
Bihar,2019,4,Pincode,801503,279580
Bihar,2019,4,Pincode,802301,279580
Bihar,2019,4,Pincode,812001,279580
Bihar,2020,1,District,patna,1397342
Bihar,2020,1,District,muzaffarpur,498548
Bihar,2020,1,District,purbi champaran,431458
Bihar,2020,1,District,gaya,398678
Bihar,2020,1,District,saran,335039
Bihar,2020,1,District,samastipur,334935
Bihar,2020,1,District,pashchim champaran,334931
Bihar,2020,1,District,darbhanga,332707
Bihar,2020,1,District,madhubani,328630
Bihar,2020,1,District,vaishali,312949
Bihar,2020,1,Pincode,800001,312949
Bihar,2020,1,Pincode,800006,312949
Bihar,2020,1,Pincode,800020,312949
Bihar,2020,1,Pincode,845401,312949
Bihar,2020,1,Pincode,845438,312949
Bihar,2020,1,Pincode,823001,312949
Bihar,2020,1,Pincode,842001,312949
Bihar,2020,1,Pincode,801503,312949
Bihar,2020,1,Pincode,846004,312949
Bihar,2020,1,Pincode,802301,312949
Bihar,2020,2,District,patna,1506233
Bihar,2020,2,District,muzaffarpur,558435
Bihar,2020,2,District,purbi champaran,505364
Bihar,2020,2,District,gaya,447895
Bihar,2020,2,District,pashchim champaran,390547
Bihar,2020,2,District,samastipur,381913
Bihar,2020,2,District,saran,381281
Bihar,2020,2,District,darbhanga,379555
Bihar,2020,2,District,madhubani,379217
Bihar,2020,2,District,bhagalpur,352316
Bihar,2020,2,Pincode,800001,352316
Bihar,2020,2,Pincode,800006,352316
Bihar,2020,2,Pincode,800020,352316
Bihar,2020,2,Pincode,845401,352316
Bihar,2020,2,Pincode,845438,352316
Bihar,2020,2,Pincode,823001,352316
Bihar,2020,2,Pincode,842001,352316
Bihar,2020,2,Pincode,801503,352316
Bihar,2020,2,Pincode,846004,352316
Bihar,2020,2,Pincode,802301,352316
Bihar,2020,3,District,patna,1625305
Bihar,2020,3,District,muzaffarpur,617383
Bihar,2020,3,District,purbi champaran,570592
Bihar,2020,3,District,gaya,493207
Bihar,2020,3,District,pashchim champaran,435319
Bihar,2020,3,District,madhubani,425154
Bihar,2020,3,District,saran,424821
Bihar,2020,3,District,samastipur,424696
